Year,Month,Day,Time,North,South,East,West,Central
2014,1,30,0100,30,27,27,26,23
2014,1,30,0200,30,27,27,25,23
2014,1,30,0300,30,27,27,25,23
2014,1,30,0400,30,27,27,25,23
2014,1,30,0500,30,27,27,25,23
2014,1,30,0600,29,27,28,25,23
2014,1,30,0700,29,26,28,25,23
2014,1,30,0800,29,26,28,25,23
2014,1,30,0900,29,26,29,25,23
2014,1,30,1000,29,25,29,24,22
2014,1,30,1100,29,25,29,24,22
2014,1,30,1200,30,25,29,24,22
2014,1,30,1300,30,25,29,24,22
2014,1,30,1400,29,24,29,24,22
2014,1,30,1500,29,24,29,23,21
2014,1,30,1600,29,24,29,23,21
2014,1,30,1700,29,23,28,23,22
2014,1,30,1800,29,23,28,25,23
2014,1,30,1900,28,23,28,25,24
2014,1,30,2000,28,23,27,25,23
2014,1,30,2100,28,24,27,24,22
2014,1,30,2200,28,24,27,23,21
2014,1,30,2300,28,23,27,23,20
2014,1,31,0000,28,28,25,25,25
2014,1,31,0100,28,24,26,23,21
2014,1,31,0200,28,24,26,24,21
2014,1,31,0300,29,25,26,24,22
2014,1,31,0400,29,25,26,25,22
2014,1,31,0500,29,25,26,25,23
2014,1,31,0600,30,26,26,25,23
2014,1,31,0700,30,26,25,25,23
2014,1,31,0800,30,26,25,26,24
2014,1,31,0900,30,27,25,26,24
2014,1,31,1000,30,27,25,26,24
2014,1,31,1100,29,27,25,26,24
2014,1,31,1200,29,27,24,25,24
2014,1,31,1300,29,27,25,25,24
2014,1,31,1400,29,27,25,26,24
2014,1,31,1500,29,27,25,26,24
2014,1,31,1600,28,27,25,26,24
2014,1,31,1700,28,27,24,26,25
2014,1,31,1800,28,27,24,26,24
2014,1,31,1900,28,27,25,26,25
2014,1,31,2000,28,27,25,26,25
2014,1,31,2100,28,27,25,26,25
2014,1,31,2200,28,27,24,26,25
2014,1,31,2300,28,28,24,25,26
2014,2,1,0000,27,24,25,23,22
2014,2,1,0100,28,28,24,25,25
2014,2,1,0200,28,27,24,24,25
2014,2,1,0300,28,27,24,24,25
2014,2,1,0400,28,27,24,23,24
2014,2,1,0500,28,27,24,23,24
2014,2,1,0600,28,27,24,23,24
2014,2,1,0700,28,27,24,23,24
2014,2,1,0800,27,27,24,23,24
2014,2,1,0900,27,26,24,22,24
2014,2,1,1000,28,26,24,22,23
2014,2,1,1100,28,26,24,22,23
2014,2,1,1200,28,26,24,22,23
2014,2,1,1300,28,26,24,22,23
2014,2,1,1400,28,26,25,22,23
2014,2,1,1500,28,25,26,23,23
2014,2,1,1600,28,25,28,25,23
2014,2,1,1700,28,25,28,27,25
2014,2,1,1800,28,25,29,28,27
2014,2,1,1900,28,26,29,27,27
2014,2,1,2000,28,25,28,26,26
2014,2,1,2100,28,26,28,26,24
2014,2,1,2200,28,25,27,25,23
2014,2,1,2300,27,25,26,24,22
2014,2,2,0000,25,23,20,26,21
2014,2,2,0100,27,24,24,23,22
2014,2,2,0200,27,24,23,23,22
2014,2,2,0300,26,24,22,23,22
2014,2,2,0400,26,24,22,23,22
2014,2,2,0500,26,24,22,23,22
2014,2,2,0600,26,23,21,24,21
2014,2,2,0700,26,23,21,24,21
2014,2,2,0800,25,23,21,25,21
2014,2,2,0900,25,23,21,25,20
2014,2,2,1000,25,22,20,25,20
2014,2,2,1100,25,22,20,25,20
2014,2,2,1200,25,22,20,24,20
2014,2,2,1300,24,22,21,24,20
2014,2,2,1400,24,22,22,25,20
2014,2,2,1500,25,22,23,25,20
2014,2,2,1600,25,23,24,26,21
2014,2,2,1700,26,23,25,27,24
2014,2,2,1800,25,23,25,28,25
2014,2,2,1900,25,23,25,28,25
2014,2,2,2000,25,23,25,27,24
2014,2,2,2100,25,23,24,26,22
2014,2,2,2200,25,23,22,26,21
2014,2,2,2300,25,23,21,26,21
2014,2,3,0000,23,21,23,23,23
2014,2,3,0100,26,23,20,26,21
2014,2,3,0200,26,23,20,25,21
2014,2,3,0300,26,23,20,25,21
2014,2,3,0400,26,23,20,25,22
2014,2,3,0500,26,23,19,25,21
2014,2,3,0600,25,23,20,24,21
2014,2,3,0700,25,22,20,24,21
2014,2,3,0800,25,22,20,23,21
2014,2,3,0900,25,22,21,23,21
2014,2,3,1000,24,22,21,23,21
2014,2,3,1100,24,22,20,23,21
2014,2,3,1200,24,22,20,23,21
2014,2,3,1300,24,22,20,23,21
2014,2,3,1400,24,22,20,23,21
2014,2,3,1500,24,22,20,24,21
2014,2,3,1600,24,22,23,27,25
2014,2,3,1700,26,21,26,30,28
2014,2,3,1800,27,22,27,32,31
2014,2,3,1900,27,23,28,33,32
2014,2,3,2000,26,23,27,32,32
2014,2,3,2100,24,22,26,30,31
2014,2,3,2200,24,22,25,28,29
2014,2,3,2300,24,22,24,26,26
2014,2,4,0000,35,32,28,32,29
2014,2,4,0100,24,21,22,22,21
2014,2,4,0200,23,22,22,23,20
2014,2,4,0300,24,22,22,23,20
2014,2,4,0400,25,22,22,23,21
2014,2,4,0500,25,23,21,23,21
2014,2,4,0600,26,24,22,23,21
2014,2,4,0700,26,24,22,23,22
2014,2,4,0800,27,25,21,24,22
2014,2,4,0900,27,25,21,24,22
2014,2,4,1000,28,25,22,24,22
2014,2,4,1100,28,26,22,25,23
2014,2,4,1200,29,26,23,26,24
2014,2,4,1300,30,27,23,26,24
2014,2,4,1400,30,27,24,27,25
2014,2,4,1500,31,28,26,28,25
2014,2,4,1600,32,29,29,29,28
2014,2,4,1700,33,30,30,33,31
2014,2,4,1800,34,31,31,34,32
2014,2,4,1900,34,31,31,35,32
2014,2,4,2000,34,31,30,32,32
2014,2,4,2100,34,31,28,31,30
2014,2,4,2200,35,31,27,32,29
2014,2,4,2300,35,31,28,32,29
2014,2,5,0000,35,33,30,31,32
2014,2,5,0100,35,32,28,32,29
2014,2,5,0200,36,32,28,32,30
2014,2,5,0300,36,32,29,33,30
2014,2,5,0400,36,32,30,33,31
2014,2,5,0500,36,32,30,33,31
2014,2,5,0600,37,33,31,34,32
2014,2,5,0700,37,33,31,34,32
2014,2,5,0800,37,34,32,34,33
2014,2,5,0900,38,34,32,35,33
2014,2,5,1000,38,35,32,35,34
2014,2,5,1100,37,35,32,35,34
2014,2,5,1200,37,35,32,35,33
2014,2,5,1300,37,35,32,34,33
2014,2,5,1400,37,35,32,34,33
2014,2,5,1500,36,34,32,34,33
2014,2,5,1600,36,34,31,33,32
2014,2,5,1700,35,33,31,33,32
2014,2,5,1800,35,33,31,34,32
2014,2,5,1900,34,33,31,33,32
2014,2,5,2000,34,33,31,31,32
2014,2,5,2100,34,33,31,31,32
2014,2,5,2200,34,33,31,31,32
2014,2,5,2300,34,33,31,31,32
2014,2,6,0000,30,24,20,25,23
2014,2,6,0100,34,32,30,31,32
2014,2,6,0200,34,32,29,30,31
2014,2,6,0300,33,32,28,30,31
2014,2,6,0400,32,31,28,29,30
2014,2,6,0500,32,30,27,28,29
2014,2,6,0600,31,29,26,28,28
2014,2,6,0700,31,29,26,27,28
2014,2,6,0800,30,28,25,27,27
2014,2,6,0900,30,27,24,26,27
2014,2,6,1000,30,27,24,26,26
2014,2,6,1100,30,26,24,26,25
2014,2,6,1200,31,26,23,26,25
2014,2,6,1300,31,26,23,26,25
2014,2,6,1400,30,25,23,25,25
2014,2,6,1500,30,25,22,25,24
2014,2,6,1600,30,25,22,25,24
2014,2,6,1700,31,25,22,29,24
2014,2,6,1800,31,25,23,33,24
2014,2,6,1900,31,25,23,34,24
2014,2,6,2000,31,25,22,33,24
2014,2,6,2100,31,25,21,31,24
2014,2,6,2200,31,25,21,27,24
2014,2,6,2300,31,24,21,25,23
2014,2,7,0000,28,26,24,27,24
2014,2,7,0100,30,24,20,25,22
2014,2,7,0200,29,24,20,25,22
2014,2,7,0300,29,24,20,25,22
2014,2,7,0400,29,24,20,25,22
2014,2,7,0500,29,24,20,25,22
2014,2,7,0600,29,24,20,25,22
2014,2,7,0700,29,24,20,24,22
2014,2,7,0800,27,23,21,24,21
2014,2,7,0900,27,24,21,24,22
2014,2,7,1000,27,24,21,24,22
2014,2,7,1100,27,24,20,24,23
2014,2,7,1200,27,24,21,25,23
2014,2,7,1300,27,24,21,25,23
2014,2,7,1400,27,25,21,25,23
2014,2,7,1500,27,25,21,26,23
2014,2,7,1600,28,25,22,26,25
2014,2,7,1700,27,26,22,26,27
2014,2,7,1800,27,25,22,28,27
2014,2,7,1900,27,25,22,28,26
2014,2,7,2000,27,25,23,26,24
2014,2,7,2100,27,25,23,26,24
2014,2,7,2200,28,25,23,27,24
2014,2,7,2300,28,26,23,27,24
2014,2,8,0000,46,40,34,43,38
2014,2,8,0100,28,26,24,28,25
2014,2,8,0200,29,26,26,28,26
2014,2,8,0300,30,27,26,28,27
2014,2,8,0400,31,28,27,29,28
2014,2,8,0500,32,29,27,30,28
2014,2,8,0600,33,30,28,31,28
2014,2,8,0700,34,30,28,32,29
2014,2,8,0800,35,32,28,33,30
2014,2,8,0900,36,33,28,34,31
2014,2,8,1000,36,33,29,35,32
2014,2,8,1100,37,33,29,35,31
2014,2,8,1200,37,33,30,36,31
2014,2,8,1300,37,34,30,36,32
2014,2,8,1400,38,35,31,36,33
2014,2,8,1500,39,35,31,36,33
2014,2,8,1600,40,36,32,37,33
2014,2,8,1700,42,37,32,39,35
2014,2,8,1800,44,38,33,40,35
2014,2,8,1900,44,38,33,41,36
2014,2,8,2000,45,39,33,42,36
2014,2,8,2100,45,40,34,42,37
2014,2,8,2200,46,40,34,42,37
2014,2,8,2300,46,40,34,43,37
2014,2,9,0000,32,32,28,34,31
2014,2,9,0100,46,40,34,42,37
2014,2,9,0200,45,40,33,42,37
2014,2,9,0300,45,39,32,42,36
2014,2,9,0400,44,38,32,42,36
2014,2,9,0500,43,37,32,41,35
2014,2,9,0600,43,37,31,41,35
2014,2,9,0700,42,37,31,40,34
2014,2,9,0800,41,36,31,40,33
2014,2,9,0900,40,35,31,39,33
2014,2,9,1000,39,35,31,39,32
2014,2,9,1100,38,34,31,38,32
2014,2,9,1200,38,34,30,37,32
2014,2,9,1300,38,33,30,37,31
2014,2,9,1400,37,33,30,37,31
2014,2,9,1500,36,32,29,37,31
2014,2,9,1600,34,31,29,35,31
2014,2,9,1700,33,30,31,34,36
2014,2,9,1800,37,29,34,32,39
2014,2,9,1900,38,29,35,33,40
2014,2,9,2000,37,29,36,33,40
2014,2,9,2100,36,30,34,32,37
2014,2,9,2200,32,30,30,33,32
2014,2,9,2300,31,31,28,34,30
2014,2,10,0000,32,31,29,32,29
2014,2,10,0100,33,33,28,35,32
2014,2,10,0200,33,34,28,35,32
2014,2,10,0300,33,33,28,34,32
2014,2,10,0400,33,33,28,34,32
2014,2,10,0500,33,33,29,34,32
2014,2,10,0600,33,33,29,34,32
2014,2,10,0700,33,33,30,34,32
2014,2,10,0800,34,33,29,34,32
2014,2,10,0900,34,33,30,34,32
2014,2,10,1000,34,33,30,34,32
2014,2,10,1100,34,33,29,34,31
2014,2,10,1200,34,33,30,34,32
2014,2,10,1300,34,33,30,34,31
2014,2,10,1400,34,33,29,34,31
2014,2,10,1500,34,33,29,34,31
2014,2,10,1600,34,33,29,34,31
2014,2,10,1700,34,33,29,33,31
2014,2,10,1800,34,33,30,34,31
2014,2,10,1900,35,34,33,35,31
2014,2,10,2000,35,34,32,35,39
2014,2,10,2100,35,33,29,34,37
2014,2,10,2200,34,32,29,33,32
2014,2,10,2300,34,32,29,32,30
2014,2,11,0000,35,30,26,32,27
2014,2,11,0100,32,29,28,32,28
2014,2,11,0200,32,29,28,31,28
2014,2,11,0300,32,30,28,31,29
2014,2,11,0400,32,30,27,31,29
2014,2,11,0500,32,30,26,31,29
2014,2,11,0600,32,30,26,31,29
2014,2,11,0700,32,29,26,31,29
2014,2,11,0800,32,29,25,31,28
2014,2,11,0900,32,29,25,31,28
2014,2,11,1000,32,29,25,31,28
2014,2,11,1100,33,29,25,31,29
2014,2,11,1200,33,29,25,31,29
2014,2,11,1300,33,29,25,31,29
2014,2,11,1400,33,29,25,31,28
2014,2,11,1500,33,29,25,32,28
2014,2,11,1600,34,30,25,32,28
2014,2,11,1700,35,30,26,33,29
2014,2,11,1800,35,31,26,34,28
2014,2,11,1900,35,30,26,33,27
2014,2,11,2000,35,29,26,33,26
2014,2,11,2100,35,29,26,32,27
2014,2,11,2200,35,29,26,32,27
2014,2,11,2300,35,29,26,32,27
2014,2,12,0000,33,30,29,30,27
2014,2,12,0100,35,30,26,32,27
2014,2,12,0200,35,30,26,33,27
2014,2,12,0300,35,29,26,32,26
2014,2,12,0400,34,29,26,32,26
2014,2,12,0500,34,29,27,32,26
2014,2,12,0600,34,29,27,32,26
2014,2,12,0700,34,29,27,32,26
2014,2,12,0800,33,29,27,32,26
2014,2,12,0900,33,30,27,32,26
2014,2,12,1000,33,29,27,32,26
2014,2,12,1100,33,30,27,32,26
2014,2,12,1200,33,29,27,31,25
2014,2,12,1300,33,29,27,31,25
2014,2,12,1400,34,29,27,31,26
2014,2,12,1500,33,29,27,31,26
2014,2,12,1600,33,29,27,31,26
2014,2,12,1700,32,29,27,31,25
2014,2,12,1800,32,29,27,30,25
2014,2,12,1900,32,29,27,30,26
2014,2,12,2000,32,29,28,29,26
2014,2,12,2100,32,29,28,29,26
2014,2,12,2200,33,30,28,29,27
2014,2,12,2300,33,30,29,30,27
2014,2,13,0000,39,33,33,32,33
2014,2,13,0100,34,30,29,30,28
2014,2,13,0200,34,31,30,30,28
2014,2,13,0300,36,32,30,31,29
2014,2,13,0400,37,32,31,31,30
2014,2,13,0500,37,32,32,31,30
2014,2,13,0600,38,32,32,32,30
2014,2,13,0700,38,33,32,31,30
2014,2,13,0800,39,33,32,31,31
2014,2,13,0900,39,33,33,31,31
2014,2,13,1000,40,34,33,32,32
2014,2,13,1100,40,34,34,32,33
2014,2,13,1200,40,34,34,32,33
2014,2,13,1300,40,34,34,32,33
2014,2,13,1400,40,34,34,32,34
2014,2,13,1500,40,34,34,33,33
2014,2,13,1600,41,34,34,33,33
2014,2,13,1700,41,34,34,33,34
2014,2,13,1800,41,34,34,33,34
2014,2,13,1900,40,33,34,33,34
2014,2,13,2000,40,33,34,33,34
2014,2,13,2100,40,33,34,32,33
2014,2,13,2200,39,33,34,32,33
2014,2,13,2300,39,32,33,32,33
2014,2,14,0000,35,33,28,30,30
2014,2,14,0100,39,32,33,32,33
2014,2,14,0200,39,33,32,32,33
2014,2,14,0300,38,32,32,31,32
2014,2,14,0400,37,32,31,31,32
2014,2,14,0500,37,32,30,31,33
2014,2,14,0600,37,33,30,31,32
2014,2,14,0700,38,33,30,31,32
2014,2,14,0800,37,33,30,31,32
2014,2,14,0900,37,33,30,31,32
2014,2,14,1000,37,33,30,32,32
2014,2,14,1100,37,33,30,32,32
2014,2,14,1200,37,33,30,31,32
2014,2,14,1300,37,34,30,32,32
2014,2,14,1400,37,34,30,32,31
2014,2,14,1500,37,34,30,32,31
2014,2,14,1600,37,34,30,32,31
2014,2,14,1700,37,33,29,32,31
2014,2,14,1800,36,33,29,32,31
2014,2,14,1900,35,33,28,31,30
2014,2,14,2000,35,33,28,30,30
2014,2,14,2100,35,33,27,30,30
2014,2,14,2200,35,33,28,30,30
2014,2,14,2300,35,33,28,30,30
2014,2,15,0000,37,38,35,33,36
2014,2,15,0100,35,33,28,31,30
2014,2,15,0200,35,32,29,31,30
2014,2,15,0300,35,33,29,31,30
2014,2,15,0400,35,33,30,31,30
2014,2,15,0500,36,33,30,31,31
2014,2,15,0600,35,33,31,32,31
2014,2,15,0700,35,33,31,32,31
2014,2,15,0800,35,33,31,32,31
2014,2,15,0900,35,33,31,32,32
2014,2,15,1000,35,33,31,32,32
2014,2,15,1100,35,33,31,32,32
2014,2,15,1200,35,33,31,32,32
2014,2,15,1300,35,33,31,31,31
2014,2,15,1400,35,33,32,32,31
2014,2,15,1500,35,33,32,32,32
2014,2,15,1600,34,34,32,31,32
2014,2,15,1700,34,34,33,31,33
2014,2,15,1800,34,34,33,31,33
2014,2,15,1900,36,35,33,32,34
2014,2,15,2000,37,36,34,32,35
2014,2,15,2100,37,36,34,33,35
2014,2,15,2200,37,37,34,33,36
2014,2,15,2300,37,38,35,33,36
2014,2,16,0000,33,30,29,31,32
2014,2,16,0100,37,37,35,33,36
2014,2,16,0200,37,38,34,34,37
2014,2,16,0300,37,37,34,34,37
2014,2,16,0400,37,37,34,34,37
2014,2,16,0500,37,37,34,34,37
2014,2,16,0600,37,37,34,34,37
2014,2,16,0700,37,37,34,34,37
2014,2,16,0800,37,37,34,34,37
2014,2,16,0900,37,37,33,34,37
2014,2,16,1000,37,37,33,34,37
2014,2,16,1100,37,36,33,34,37
2014,2,16,1200,36,36,33,34,37
2014,2,16,1300,36,36,32,34,37
2014,2,16,1400,36,35,32,34,37
2014,2,16,1500,35,35,32,34,37
2014,2,16,1600,35,35,32,33,36
2014,2,16,1700,36,34,32,33,36
2014,2,16,1800,35,34,31,34,35
2014,2,16,1900,34,33,31,33,34
2014,2,16,2000,33,32,30,32,33
2014,2,16,2100,33,31,30,32,33
2014,2,16,2200,33,31,30,31,32
2014,2,16,2300,33,30,29,31,31
2014,2,17,0000,40,38,29,33,35
2014,2,17,0100,34,30,29,31,32
2014,2,17,0200,34,30,29,31,32
2014,2,17,0300,34,30,29,31,32
2014,2,17,0400,34,31,28,31,32
2014,2,17,0500,35,32,28,31,32
2014,2,17,0600,35,32,28,30,32
2014,2,17,0700,35,32,28,30,32
2014,2,17,0800,35,33,27,30,33
2014,2,17,0900,36,34,27,30,33
2014,2,17,1000,36,34,28,30,33
2014,2,17,1100,36,34,28,31,34
2014,2,17,1200,37,34,28,31,33
2014,2,17,1300,37,35,28,31,33
2014,2,17,1400,37,35,28,31,33
2014,2,17,1500,38,35,28,31,33
2014,2,17,1600,38,35,28,31,33
2014,2,17,1700,38,35,28,31,33
2014,2,17,1800,38,36,28,31,34
2014,2,17,1900,39,36,28,32,34
2014,2,17,2000,39,36,29,32,34
2014,2,17,2100,39,37,28,33,34
2014,2,17,2200,39,37,29,33,35
2014,2,17,2300,39,37,28,33,35
2014,2,18,0000,39,35,26,31,35
2014,2,18,0100,40,38,35,33,35
2014,2,18,0200,41,39,28,33,35
2014,2,18,0300,42,39,28,33,35
2014,2,18,0400,42,39,28,32,36
2014,2,18,0500,42,38,28,33,36
2014,2,18,0600,42,39,28,33,35
2014,2,18,0700,42,38,28,33,35
2014,2,18,0800,43,38,28,33,35
2014,2,18,0900,43,38,28,33,35
2014,2,18,1000,43,38,27,33,35
2014,2,18,1100,43,38,27,32,35
2014,2,18,1200,42,38,27,32,35
2014,2,18,1300,42,38,27,32,35
2014,2,18,1400,42,38,26,32,36
2014,2,18,1500,42,38,26,32,36
2014,2,18,1600,42,38,26,32,36
2014,2,18,1700,41,38,26,32,36
2014,2,18,1800,41,38,26,32,36
2014,2,18,1900,41,38,26,32,36
2014,2,18,2000,41,38,26,31,36
2014,2,18,2100,41,38,26,31,36
2014,2,18,2200,41,37,26,31,36
2014,2,18,2300,40,37,26,31,36
2014,2,19,0000,37,32,27,33,32
2014,2,19,0100,39,35,26,31,35
2014,2,19,0200,38,35,26,31,35
2014,2,19,0300,37,34,26,31,34
2014,2,19,0400,37,34,26,31,34
2014,2,19,0500,37,34,26,31,35
2014,2,19,0600,38,35,26,31,36
2014,2,19,0700,38,35,27,31,36
2014,2,19,0800,37,35,27,31,37
2014,2,19,0900,37,35,27,31,36
2014,2,19,1000,37,35,27,31,36
2014,2,19,1100,37,35,27,31,36
2014,2,19,1200,37,34,27,31,36
2014,2,19,1300,37,34,27,31,36
2014,2,19,1400,37,34,27,31,35
2014,2,19,1500,37,34,27,31,35
2014,2,19,1600,38,34,27,31,35
2014,2,19,1700,38,33,27,31,35
2014,2,19,1800,38,33,27,32,34
2014,2,19,1900,38,34,27,31,34
2014,2,19,2000,38,33,27,32,34
2014,2,19,2100,37,33,27,32,33
2014,2,19,2200,37,33,27,32,33
2014,2,19,2300,37,32,27,32,32
2014,2,20,0000,31,27,25,28,24
2014,2,20,0100,37,32,27,33,31
2014,2,20,0200,36,32,27,33,31
2014,2,20,0300,35,31,26,32,30
2014,2,20,0400,35,31,26,32,29
2014,2,20,0500,34,30,26,32,28
2014,2,20,0600,33,28,26,32,26
2014,2,20,0700,32,27,26,32,25
2014,2,20,0800,30,26,25,32,24
2014,2,20,0900,30,25,25,32,23
2014,2,20,1000,30,25,25,31,23
2014,2,20,1100,30,25,25,32,22
2014,2,20,1200,30,25,25,32,23
2014,2,20,1300,30,25,25,32,22
2014,2,20,1400,31,25,25,32,22
2014,2,20,1500,30,25,25,31,23
2014,2,20,1600,30,26,25,31,23
2014,2,20,1700,30,26,25,31,23
2014,2,20,1800,30,25,25,30,23
2014,2,20,1900,30,25,25,30,23
2014,2,20,2000,30,25,25,30,23
2014,2,20,2100,30,26,25,29,23
2014,2,20,2200,30,26,25,29,24
2014,2,20,2300,30,26,25,29,24
2014,2,21,0000,38,30,28,29,30
2014,2,21,0100,31,27,25,29,25
2014,2,21,0200,32,27,25,29,25
2014,2,21,0300,32,27,25,29,25
2014,2,21,0400,33,27,25,29,25
2014,2,21,0500,33,28,25,29,26
2014,2,21,0600,34,29,25,28,27
2014,2,21,0700,35,29,25,28,27
2014,2,21,0800,36,30,25,28,28
2014,2,21,0900,37,30,25,28,28
2014,2,21,1000,37,30,26,28,29
2014,2,21,1100,37,30,26,28,29
2014,2,21,1200,38,30,26,28,30
2014,2,21,1300,37,30,26,27,30
2014,2,21,1400,37,30,26,27,30
2014,2,21,1500,38,30,26,27,30
2014,2,21,1600,38,30,26,27,30
2014,2,21,1700,38,30,26,27,30
2014,2,21,1800,38,30,26,27,30
2014,2,21,1900,38,30,27,28,30
2014,2,21,2000,38,30,27,28,30
2014,2,21,2100,38,30,27,29,30
2014,2,21,2200,38,30,27,29,30
2014,2,21,2300,38,30,28,29,30
2014,2,22,0000,42,33,32,28,31
2014,2,22,0100,38,31,28,30,31
2014,2,22,0200,38,31,28,30,31
2014,2,22,0300,38,32,28,30,31
2014,2,22,0400,38,32,28,30,31
2014,2,22,0500,38,31,28,30,31
2014,2,22,0600,38,31,28,30,31
2014,2,22,0700,37,32,29,30,31
2014,2,22,0800,37,32,29,30,31
2014,2,22,0900,36,32,29,30,30
2014,2,22,1000,36,32,29,30,30
2014,2,22,1100,35,32,29,30,30
2014,2,22,1200,35,32,29,30,29
2014,2,22,1300,35,32,29,30,29
2014,2,22,1400,35,32,29,30,29
2014,2,22,1500,36,32,30,30,29
2014,2,22,1600,36,32,30,30,29
2014,2,22,1700,37,32,31,30,29
2014,2,22,1800,38,32,31,30,29
2014,2,22,1900,39,32,32,30,30
2014,2,22,2000,40,32,32,29,30
2014,2,22,2100,41,33,32,29,30
2014,2,22,2200,42,33,32,28,31
2014,2,22,2300,42,33,32,28,31
2014,2,23,0000,34,32,32,31,31
2014,2,23,0100,42,33,33,28,31
2014,2,23,0200,41,32,33,28,31
2014,2,23,0300,41,32,34,28,31
2014,2,23,0400,41,32,34,28,32
2014,2,23,0500,41,32,34,28,31
2014,2,23,0600,41,32,35,29,31
2014,2,23,0700,41,32,35,29,31
2014,2,23,0800,40,32,36,29,31
2014,2,23,0900,41,32,36,29,31
2014,2,23,1000,40,32,36,30,31
2014,2,23,1100,40,32,36,30,32
2014,2,23,1200,40,32,36,30,32
2014,2,23,1300,41,31,36,29,32
2014,2,23,1400,40,31,35,30,31
2014,2,23,1500,39,31,35,30,32
2014,2,23,1600,39,31,34,30,32
2014,2,23,1700,38,31,33,30,32
2014,2,23,1800,37,32,33,30,32
2014,2,23,1900,37,32,32,30,31
2014,2,23,2000,35,32,32,30,31
2014,2,23,2100,35,32,33,31,31
2014,2,23,2200,34,31,33,31,31
2014,2,23,2300,34,32,33,31,31
2014,2,24,0000,35,37,34,33,35
2014,2,24,0100,34,32,32,31,31
2014,2,24,0200,34,33,32,31,31
2014,2,24,0300,34,33,32,31,31
2014,2,24,0400,34,33,31,31,32
2014,2,24,0500,35,34,31,31,32
2014,2,24,0600,35,34,32,31,32
2014,2,24,0700,35,34,32,31,32
2014,2,24,0800,36,34,32,31,32
2014,2,24,0900,36,35,32,31,33
2014,2,24,1000,36,35,32,31,33
2014,2,24,1100,36,36,32,31,33
2014,2,24,1200,36,36,32,31,33
2014,2,24,1300,36,36,32,31,34
2014,2,24,1400,36,37,32,32,34
2014,2,24,1500,36,37,33,32,34
2014,2,24,1600,36,37,33,32,35
2014,2,24,1700,37,38,34,32,35
2014,2,24,1800,37,38,34,33,36
2014,2,24,1900,36,37,34,34,36
2014,2,24,2000,36,37,34,33,36
2014,2,24,2100,36,37,34,33,35
2014,2,24,2200,36,37,33,33,36
2014,2,24,2300,36,37,34,33,36
2014,2,25,0000,40,36,34,31,35
2014,2,25,0100,36,37,34,32,35
2014,2,25,0200,37,38,33,32,36
2014,2,25,0300,37,38,34,32,35
2014,2,25,0400,37,37,34,32,35
2014,2,25,0500,37,36,34,32,34
2014,2,25,0600,37,36,33,32,34
2014,2,25,0700,37,36,33,32,34
2014,2,25,0800,37,35,32,32,34
2014,2,25,0900,37,35,32,32,34
2014,2,25,1000,37,34,32,32,34
2014,2,25,1100,37,34,32,32,34
2014,2,25,1200,37,34,33,33,34
2014,2,25,1300,37,34,33,32,34
2014,2,25,1400,37,34,33,32,34
2014,2,25,1500,38,34,33,32,34
2014,2,25,1600,38,34,33,32,34
2014,2,25,1700,38,34,33,32,34
2014,2,25,1800,38,34,34,32,34
2014,2,25,1900,39,35,34,32,34
2014,2,25,2000,39,35,34,32,35
2014,2,25,2100,39,35,34,32,35
2014,2,25,2200,40,36,34,31,35
2014,2,25,2300,40,36,34,31,35
2014,2,26,0000,35,34,31,30,32
2014,2,26,0100,39,36,34,31,35
2014,2,26,0200,39,35,34,31,34
2014,2,26,0300,39,35,34,31,34
2014,2,26,0400,38,35,34,30,35
2014,2,26,0500,38,35,34,30,35
2014,2,26,0600,39,35,34,30,35
2014,2,26,0700,38,36,34,30,35
2014,2,26,0800,38,36,34,30,35
2014,2,26,0900,38,36,34,29,35
2014,2,26,1000,37,36,34,29,34
2014,2,26,1100,37,36,34,29,35
2014,2,26,1200,38,36,34,29,35
2014,2,26,1300,38,36,34,29,35
2014,2,26,1400,38,36,33,30,35
2014,2,26,1500,38,36,33,30,35
2014,2,26,1600,38,36,33,30,34
2014,2,26,1700,37,36,33,30,34
2014,2,26,1800,37,36,32,30,34
2014,2,26,1900,36,35,31,30,33
2014,2,26,2000,36,35,31,30,33
2014,2,26,2100,35,34,31,30,32
2014,2,26,2200,35,34,31,30,32
2014,2,26,2300,35,34,31,30,32
2014,2,27,0000,34,31,33,25,29
2014,2,27,0100,36,34,31,30,33
2014,2,27,0200,36,34,32,30,32
2014,2,27,0300,35,33,32,30,31
2014,2,27,0400,35,33,32,30,31
2014,2,27,0500,35,33,33,30,31
2014,2,27,0600,36,33,33,30,31
2014,2,27,0700,35,33,34,30,31
2014,2,27,0800,35,33,34,30,31
2014,2,27,0900,35,32,33,30,31
2014,2,27,1000,35,32,33,30,31
2014,2,27,1100,35,31,32,29,30
2014,2,27,1200,34,31,32,29,30
2014,2,27,1300,34,31,32,29,30
2014,2,27,1400,34,30,32,28,30
2014,2,27,1500,33,30,32,27,29
2014,2,27,1600,33,30,32,27,29
2014,2,27,1700,33,30,32,26,29
2014,2,27,1800,33,30,32,26,30
2014,2,27,1900,34,30,33,26,30
2014,2,27,2000,34,31,33,26,30
2014,2,27,2100,34,31,33,26,30
2014,2,27,2200,34,31,33,26,30
2014,2,27,2300,34,31,33,25,29
2014,2,28,0000,36,34,35,28,32
2014,2,28,0100,33,30,33,25,29
2014,2,28,0200,34,30,33,25,29
