Module,Group,Quota,No_of_Bidders,Lowest_Bid,Lowest_Succ_Bid,Highest_Bid,Faculty,newStudent,pAcc,gAcc,Bid_Round,Acad_Yr,Semester
CS3240,LECTURE 2,1,5,1,3562,3562,SCHOOL OF COMPUTING,2,1,1,3B,2012,2
CS3241,LECTURE 1,30,15,5,1,1000,ENGINEERING,0,1,0,1A,2008,1
CS3241,LECTURE 1,70,33,1,1,500,SCHOOL OF COMPUTING,0,1,0,1A,2008,1
CS3241,LECTURE 1,15,3,1,1,100,ENGINEERING,0,1,0,1B,2008,1
CS3241,LECTURE 1,37,3,1,1,700,SCHOOL OF COMPUTING,0,1,0,1B,2008,1
CS3241,LECTURE 1,12,0,0,0,0,ENGINEERING,0,1,0,1C,2008,1
CS3241,LECTURE 1,35,3,1,1,636,SCHOOL OF COMPUTING,0,1,0,1C,2008,1
CS3241,LECTURE 1,20,1,1,1,1,SCHOOL OF COMPUTING,1,1,0,1C,2008,1
CS3241,LECTURE 1,5,1,360,1,360,SCHOOL OF COMPUTING,2,0,1,1C,2008,1
CS3241,LECTURE 1,48,2,1,1,12,SCHOOL OF COMPUTING,0,1,1,2A,2008,1
CS3241,LECTURE 1,19,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2008,1
CS3241,LECTURE 1,48,1,100,1,100,SCHOOL OF COMPUTING,0,1,1,2B,2008,1
CS3241,LECTURE 1,19,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2008,1
CS3241,LECTURE 1,66,4,1,1,2599,SCHOOL OF COMPUTING,2,1,1,3A,2008,1
CS3241,LECTURE 1,62,4,1,1,51,SCHOOL OF COMPUTING,2,1,1,3B,2008,1
CS3241,LECTURE 1,30,12,1,1,3000,ENGINEERING,0,1,0,1A,2008,2
CS3241,LECTURE 1,50,36,1,1,5000,SCHOOL OF COMPUTING,0,1,0,1A,2008,2
CS3241,LECTURE 1,24,1,1,1,1,SCHOOL OF COMPUTING,1,1,0,1A,2008,2
CS3241,LECTURE 1,18,3,1,1,1000,ENGINEERING,0,1,0,1B,2008,2
CS3241,LECTURE 1,14,2,100,1,500,SCHOOL OF COMPUTING,0,1,0,1B,2008,2
CS3241,LECTURE 1,23,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2008,2
CS3241,LECTURE 1,16,1,1,1,1,ENGINEERING,2,1,0,2A,2008,2
CS3241,LECTURE 1,36,4,1,1,1087,SCHOOL OF COMPUTING,2,1,0,2A,2008,2
CS3241,LECTURE 1,5,1,1,1,1,SCHOOL OF COMPUTING,2,0,1,2A,2008,2
CS3241,LECTURE 1,15,1,100,1,100,ENGINEERING,2,1,0,2B,2008,2
CS3241,LECTURE 1,33,2,1,1,1,SCHOOL OF COMPUTING,2,1,0,2B,2008,2
CS3241,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2008,2
CS3241,LECTURE 1,50,1,1,1,1,SCHOOL OF COMPUTING,2,1,1,2C,2008,2
CS3241,LECTURE 1,50,10,1,1,933,SCHOOL OF COMPUTING,2,1,1,3A,2008,2
CS3241,LECTURE 1,42,2,5,1,3000,SCHOOL OF COMPUTING,2,1,1,3B,2008,2
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1A,2009,1
CS3241,LECTURE 1,30,29,1,1,2000,ENGINEERING,0,1,0,1A,2009,1
CS3241,LECTURE 1,30,30,1,1,3000,SCHOOL OF COMPUTING,0,1,0,1A,2009,1
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1B,2009,1
CS3241,LECTURE 1,1,2,105,500,500,ENGINEERING,0,1,0,1B,2009,1
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1C,2009,1
CS3241,LECTURE 1,30,1,300,1,300,SCHOOL OF COMPUTING,1,1,0,1C,2009,1
CS3241,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,1C,2009,1
CS3241,LECTURE 1,10,12,1,100,3001,SCHOOL OF COMPUTING,0,1,1,2A,2009,1
CS3241,LECTURE 1,29,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2009,1
CS3241,LECTURE 1,29,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2009,1
CS3241,LECTURE 1,30,8,1,1,900,SCHOOL OF COMPUTING,2,1,1,3A,2009,1
CS3241,LECTURE 1,23,1,1,1,1,SCHOOL OF COMPUTING,2,1,1,3B,2009,1
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1A,2009,2
CS3241,LECTURE 1,30,16,1,1,5128,ENGINEERING,0,1,0,1A,2009,2
CS3241,LECTURE 1,45,16,1,1,500,SCHOOL OF COMPUTING,0,1,0,1A,2009,2
CS3241,LECTURE 1,5,3,30,1,300,SCHOOL OF COMPUTING,1,1,0,1A,2009,2
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1B,2009,2
CS3241,LECTURE 1,14,2,1,1,200,ENGINEERING,0,1,0,1B,2009,2
CS3241,LECTURE 1,29,1,1,1,1,SCHOOL OF COMPUTING,0,1,0,1B,2009,2
CS3241,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2009,2
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,2,1,0,2A,2009,2
CS3241,LECTURE 1,12,1,1,1,1,ENGINEERING,2,1,0,2A,2009,2
CS3241,LECTURE 1,30,1,26,1,26,SCHOOL OF COMPUTING,2,1,0,2A,2009,2
CS3241,LECTURE 1,5,2,5,1,200,SCHOOL OF COMPUTING,2,0,1,2A,2009,2
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,2,1,0,2B,2009,2
CS3241,LECTURE 1,12,0,0,0,0,ENGINEERING,2,1,0,2B,2009,2
CS3241,LECTURE 1,30,3,1,1,2,SCHOOL OF COMPUTING,2,1,0,2B,2009,2
CS3241,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2009,2
CS3241,LECTURE 1,47,1,40,1,40,SCHOOL OF COMPUTING,2,1,1,2C,2009,2
CS3241,LECTURE 1,48,7,1,1,2740,SCHOOL OF COMPUTING,2,1,1,3A,2009,2
CS3241,LECTURE 1,41,7,1,1,1000,SCHOOL OF COMPUTING,2,1,1,3B,2009,2
CS3241,LECTURE 1,10,1,500,1,500,SCIENCE,0,1,0,1A,2010,1
CS3241,LECTURE 1,30,22,1,1,1300,ENGINEERING,0,1,0,1A,2010,1
CS3241,LECTURE 1,70,37,1,1,500,SCHOOL OF COMPUTING,0,1,0,1A,2010,1
CS3241,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2010,1
CS3241,LECTURE 1,9,0,0,0,0,SCIENCE,0,1,0,1B,2010,1
CS3241,LECTURE 1,8,3,100,1,4000,ENGINEERING,0,1,0,1B,2010,1
CS3241,LECTURE 1,33,5,1,1,1,SCHOOL OF COMPUTING,0,1,0,1B,2010,1
CS3241,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1B,2010,1
CS3241,LECTURE 1,9,0,0,0,0,SCIENCE,0,1,0,1C,2010,1
CS3241,LECTURE 1,5,1,1500,1,1500,ENGINEERING,0,1,0,1C,2010,1
CS3241,LECTURE 1,28,1,1,1,1,SCHOOL OF COMPUTING,0,1,0,1C,2010,1
CS3241,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1C,2010,1
CS3241,LECTURE 1,5,1,1,1,1,SCHOOL OF COMPUTING,1,1,0,1C,2010,1
CS3241,LECTURE 1,5,1,1883,1,1883,SCHOOL OF COMPUTING,2,0,1,1C,2010,1
CS3241,LECTURE 1,48,6,1,1,1000,SCHOOL OF COMPUTING,0,1,1,2A,2010,1
CS3241,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2010,1
CS3241,LECTURE 1,43,1,1,1,1,SCHOOL OF COMPUTING,0,1,1,2B,2010,1
CS3241,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2010,1
CS3241,LECTURE 1,47,1,100,1,100,SCHOOL OF COMPUTING,2,1,1,3A,2010,1
CS3241,LECTURE 1,47,1,200,1,200,SCHOOL OF COMPUTING,2,1,1,3B,2010,1
CS3241,LECTURE 1,10,0,0,0,0,SCIENCE,0,1,0,1A,2010,2
CS3241,LECTURE 1,30,9,1,1,2959,ENGINEERING,0,1,0,1A,2010,2
CS3241,LECTURE 1,25,31,1,200,2975,SCHOOL OF COMPUTING,0,1,0,1A,2010,2
CS3241,LECTURE 1,13,23,1,810,3139,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2010,2
CS3241,LECTURE 1,15,1,102,1,102,SCHOOL OF COMPUTING,1,1,0,1A,2010,2
CS3241,LECTURE 1,10,1,10,1,10,SCIENCE,0,1,0,1B,2010,2
CS3241,LECTURE 1,21,1,1,1,1,ENGINEERING,0,1,0,1B,2010,2
CS3241,LECTURE 1,14,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2010,2
CS3241,LECTURE 1,9,0,0,0,0,SCIENCE,2,1,0,2A,2010,2
CS3241,LECTURE 1,20,1,36,1,36,ENGINEERING,2,1,0,2A,2010,2
CS3241,LECTURE 1,14,9,1,1,800,SCHOOL OF COMPUTING,2,1,0,2A,2010,2
CS3241,LECTURE 1,5,2,1,1,200,SCHOOL OF COMPUTING,2,0,1,2A,2010,2
CS3241,LECTURE 1,9,0,0,0,0,SCIENCE,2,1,0,2B,2010,2
CS3241,LECTURE 1,20,0,0,0,0,ENGINEERING,2,1,0,2B,2010,2
CS3241,LECTURE 1,7,1,1,1,1,SCHOOL OF COMPUTING,2,1,0,2B,2010,2
CS3241,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2010,2
CS3241,LECTURE 1,38,13,1,1,2001,SCHOOL OF COMPUTING,2,1,1,2C,2010,2
CS3241,LECTURE 1,26,8,1,1,2116,SCHOOL OF COMPUTING,2,1,1,3A,2010,2
CS3241,LECTURE 1,19,3,1,1,100,SCHOOL OF COMPUTING,2,1,1,3B,2010,2
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,0,1,0,1A,2011,1
CS3241,LECTURE 1,30,18,1,1,3517,ENGINEERING,0,1,0,1A,2011,1
CS3241,LECTURE 1,24,23,1,1,1737,SCHOOL OF COMPUTING,0,1,0,1A,2011,1
CS3241,LECTURE 1,20,19,1,1,1700,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2011,1
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,0,1,0,1B,2011,1
CS3241,LECTURE 1,12,3,1,1,11,ENGINEERING,0,1,0,1B,2011,1
CS3241,LECTURE 1,1,2,1,127,127,SCHOOL OF COMPUTING,0,1,0,1B,2011,1
CS3241,LECTURE 1,1,1,1,1,1,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1B,2011,1
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,0,1,0,1C,2011,1
CS3241,LECTURE 1,9,2,11,1,12,ENGINEERING,0,1,0,1C,2011,1
CS3241,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1C,2011,1
CS3241,LECTURE 1,3,2,1,1,1338,SCHOOL OF COMPUTING,2,0,1,1C,2011,1
CS3241,LECTURE 1,23,6,1,1,100,SCHOOL OF COMPUTING,0,1,1,2A,2011,1
CS3241,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2011,1
CS3241,LECTURE 1,20,6,11,1,1000,SCHOOL OF COMPUTING,0,1,1,2B,2011,1
CS3241,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2011,1
CS3241,LECTURE 1,21,8,1,1,1200,SCHOOL OF COMPUTING,2,1,1,3A,2011,1
CS3241,LECTURE 1,15,2,1,1,350,SCHOOL OF COMPUTING,2,1,1,3B,2011,1
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,0,1,0,1A,2011,2
CS3241,LECTURE 1,30,12,1,1,1700,ENGINEERING,0,1,0,1A,2011,2
CS3241,LECTURE 1,25,9,1,1,700,SCHOOL OF COMPUTING,0,1,0,1A,2011,2
CS3241,LECTURE 1,17,30,17,1505,4574,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2011,2
CS3241,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1A,2011,2
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,0,1,0,1B,2011,2
CS3241,LECTURE 1,18,1,1,1,1,ENGINEERING,0,1,0,1B,2011,2
CS3241,LECTURE 1,16,2,1,1,1,SCHOOL OF COMPUTING,0,1,0,1B,2011,2
CS3241,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2011,2
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,2,1,0,2A,2011,2
CS3241,LECTURE 1,17,0,0,0,0,ENGINEERING,2,1,0,2A,2011,2
CS3241,LECTURE 1,35,3,1,1,10,SCHOOL OF COMPUTING,2,1,0,2A,2011,2
CS3241,LECTURE 1,5,1,1,1,1,SCHOOL OF COMPUTING,2,0,1,2A,2011,2
CS3241,LECTURE 1,12,0,0,0,0,SCIENCE,2,1,0,2B,2011,2
CS3241,LECTURE 1,17,0,0,0,0,ENGINEERING,2,1,0,2B,2011,2
CS3241,LECTURE 1,33,2,1,1,511,SCHOOL OF COMPUTING,2,1,0,2B,2011,2
CS3241,LECTURE 1,4,1,900,1,900,SCHOOL OF COMPUTING,2,0,1,2B,2011,2
CS3241,LECTURE 1,63,34,1,1,1024,SCHOOL OF COMPUTING,2,1,1,3A,2011,2
CS3241,LECTURE 1,33,7,1,1,7,SCHOOL OF COMPUTING,2,1,1,3B,2011,2
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1A,2012,1
CS3241,LECTURE 1,30,14,1,1,1340,ENGINEERING,0,1,0,1A,2012,1
CS3241,LECTURE 1,20,20,1,1,1100,SCHOOL OF COMPUTING,0,1,0,1A,2012,1
CS3241,LECTURE 1,24,20,1,1,3000,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2012,1
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1B,2012,1
CS3241,LECTURE 1,16,1,3,1,3,ENGINEERING,0,1,0,1B,2012,1
CS3241,LECTURE 1,4,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1B,2012,1
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1C,2012,1
CS3241,LECTURE 1,15,1,150,1,150,ENGINEERING,0,1,0,1C,2012,1
CS3241,LECTURE 1,4,1,1,1,1,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1C,2012,1
CS3241,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1C,2012,1
CS3241,LECTURE 1,3,1,1,1,1,SCHOOL OF COMPUTING,2,0,1,1C,2012,1
CS3241,LECTURE 1,26,4,1,1,777,SCHOOL OF COMPUTING,0,1,1,2A,2012,1
CS3241,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2012,1
CS3241,LECTURE 1,23,3,2343,1,2344,SCHOOL OF COMPUTING,0,1,1,2B,2012,1
CS3241,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2012,1
CS3241,LECTURE 1,28,4,1,1,500,SCHOOL OF COMPUTING,2,1,1,3A,2012,1
CS3241,LECTURE 1,25,4,1,1,580,SCHOOL OF COMPUTING,2,1,1,3B,2012,1
CS3241,LECTURE 1,5,1,1,1,1,SCIENCE,0,1,0,1A,2012,2
CS3241,LECTURE 1,20,6,1,1,4501,ENGINEERING,0,1,0,1A,2012,2
CS3241,LECTURE 1,20,12,1,1,784,SCHOOL OF COMPUTING,0,1,0,1A,2012,2
CS3241,LECTURE 1,18,31,1,1001,3050,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2012,2
CS3241,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1A,2012,2
CS3241,LECTURE 1,4,0,0,0,0,SCIENCE,0,1,0,1B,2012,2
CS3241,LECTURE 1,14,1,1,1,1,ENGINEERING,0,1,0,1B,2012,2
CS3241,LECTURE 1,8,9,277,300,2550,SCHOOL OF COMPUTING,0,1,0,1B,2012,2
CS3241,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2012,2
CS3241,LECTURE 1,4,0,0,0,0,SCIENCE,2,1,0,2A,2012,2
CS3241,LECTURE 1,13,0,0,0,0,ENGINEERING,2,1,0,2A,2012,2
CS3241,LECTURE 1,18,4,1,1,456,SCHOOL OF COMPUTING,2,1,0,2A,2012,2
CS3241,LECTURE 1,4,1,100,1,100,SCHOOL OF COMPUTING,2,0,1,2A,2012,2
CS3241,LECTURE 1,4,0,0,0,0,SCIENCE,2,1,0,2B,2012,2
CS3241,LECTURE 1,13,0,0,0,0,ENGINEERING,2,1,0,2B,2012,2
CS3241,LECTURE 1,14,4,1,1,1,SCHOOL OF COMPUTING,2,1,0,2B,2012,2
CS3241,LECTURE 1,3,1,1,1,1,SCHOOL OF COMPUTING,2,0,1,2B,2012,2
CS3241,LECTURE 1,29,31,1,2,3208,SCHOOL OF COMPUTING,2,1,1,3A,2012,2
CS3241,LECTURE 1,1,2,500,1000,1000,SCHOOL OF COMPUTING,2,1,1,3B,2012,2
CS3242,LECTURE 1,26,10,1,1,500,SCHOOL OF COMPUTING,0,1,0,1A,2008,1
CS3242,LECTURE 1,16,3,1,1,700,SCHOOL OF COMPUTING,0,1,0,1B,2008,1
CS3242,LECTURE 1,13,0,0,0,0,SCHOOL OF COMPUTING,0,1,0,1C,2008,1
CS3242,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1C,2008,1
CS3242,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,1C,2008,1
CS3242,LECTURE 1,18,0,0,0,0,SCHOOL OF COMPUTING,0,1,1,2A,2008,1
CS3242,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2008,1
CS3242,LECTURE 1,19,0,0,0,0,SCHOOL OF COMPUTING,0,1,1,2B,2008,1
CS3242,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2008,1
CS3242,LECTURE 1,24,1,1,1,1,SCHOOL OF COMPUTING,2,1,1,3A,2008,1
CS3242,LECTURE 1,24,0,0,0,0,SCHOOL OF COMPUTING,2,1,1,3B,2008,1
CS3242,LECTURE 1,25,13,1,1,1337,SCHOOL OF COMPUTING,0,1,0,1A,2012,2
CS3242,LECTURE 1,12,18,237,811,2500,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2012,2
CS3242,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1A,2012,2
CS3242,LECTURE 1,12,3,1,1,101,SCHOOL OF COMPUTING,0,1,0,1B,2012,2
CS3242,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2012,2
CS3242,LECTURE 1,26,1,1,1,1,SCHOOL OF COMPUTING,2,1,0,2A,2012,2
CS3242,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2A,2012,2
CS3242,LECTURE 1,26,0,0,0,0,SCHOOL OF COMPUTING,2,1,0,2B,2012,2
CS3242,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2012,2
CS3242,LECTURE 1,29,8,1,1,1891,SCHOOL OF COMPUTING,2,1,1,3A,2012,2
CS3242,LECTURE 1,22,0,0,0,0,SCHOOL OF COMPUTING,2,1,1,3B,2012,2
CS3243,LECTURE 1,30,4,1,1,500,ENGINEERING,0,1,0,1A,2008,2
CS3243,LECTURE 1,80,48,1,1,4000,SCHOOL OF COMPUTING,0,1,0,1A,2008,2
CS3243,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1A,2008,2
CS3243,LECTURE 1,26,2,1,1,1,ENGINEERING,0,1,0,1B,2008,2
CS3243,LECTURE 1,32,2,1,1,1,SCHOOL OF COMPUTING,0,1,0,1B,2008,2
CS3243,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2008,2
CS3243,LECTURE 1,24,2,1,1,1000,ENGINEERING,2,1,0,2A,2008,2
CS3243,LECTURE 1,47,1,10,1,10,SCHOOL OF COMPUTING,2,1,0,2A,2008,2
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2A,2008,2
CS3243,LECTURE 1,24,0,0,0,0,ENGINEERING,2,1,0,2B,2008,2
CS3243,LECTURE 1,47,1,3,1,3,SCHOOL OF COMPUTING,2,1,0,2B,2008,2
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2008,2
CS3243,LECTURE 1,76,1,100,1,100,SCHOOL OF COMPUTING,2,1,1,2C,2008,2
CS3243,LECTURE 1,75,5,1,1,1500,SCHOOL OF COMPUTING,2,1,1,3A,2008,2
CS3243,LECTURE 1,71,3,1,1,200,SCHOOL OF COMPUTING,2,1,1,3B,2008,2
CS3243,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1A,2009,1
CS3243,LECTURE 1,30,3,1,1,512,ENGINEERING,0,1,0,1A,2009,1
CS3243,LECTURE 1,55,19,1,1,1736,SCHOOL OF COMPUTING,0,1,0,1A,2009,1
CS3243,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1B,2009,1
CS3243,LECTURE 1,27,0,0,0,0,ENGINEERING,0,1,0,1B,2009,1
CS3243,LECTURE 1,36,3,1,1,300,SCHOOL OF COMPUTING,0,1,0,1B,2009,1
CS3243,LECTURE 1,5,0,0,0,0,SCIENCE,0,1,0,1C,2009,1
CS3243,LECTURE 1,27,1,1,1,1,ENGINEERING,0,1,0,1C,2009,1
CS3243,LECTURE 1,33,1,1,1,1,SCHOOL OF COMPUTING,0,1,0,1C,2009,1
CS3243,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1C,2009,1
CS3243,LECTURE 1,5,1,1,1,1,SCHOOL OF COMPUTING,2,0,1,1C,2009,1
CS3243,LECTURE 1,71,1,1,1,1,SCHOOL OF COMPUTING,0,1,1,2A,2009,1
CS3243,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2009,1
CS3243,LECTURE 1,70,2,1,1,1201,SCHOOL OF COMPUTING,0,1,1,2B,2009,1
CS3243,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2009,1
CS3243,LECTURE 1,104,4,1,1,300,SCHOOL OF COMPUTING,2,1,1,3A,2009,1
CS3243,LECTURE 1,100,0,0,0,0,SCHOOL OF COMPUTING,2,1,1,3B,2009,1
CS3243,LECTURE 1,10,0,0,0,0,SCIENCE,0,1,0,1A,2010,1
CS3243,LECTURE 1,30,12,1,1,1001,ENGINEERING,0,1,0,1A,2010,1
CS3243,LECTURE 1,70,73,1,1,2010,SCHOOL OF COMPUTING,0,1,0,1A,2010,1
CS3243,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2010,1
CS3243,LECTURE 1,10,0,0,0,0,SCIENCE,0,1,0,1B,2010,1
CS3243,LECTURE 1,18,1,10,1,10,ENGINEERING,0,1,0,1B,2010,1
CS3243,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1B,2010,1
CS3243,LECTURE 1,10,0,0,0,0,SCIENCE,0,1,0,1C,2010,1
CS3243,LECTURE 1,17,4,1,1,2222,ENGINEERING,0,1,0,1C,2010,1
CS3243,LECTURE 1,1,4,100,4011,4011,SCHOOL OF COMPUTING,0,1,0,1C,2010,1
CS3243,LECTURE 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1C,2010,1
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1C,2010,1
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,1C,2010,1
CS3243,LECTURE 1,32,9,1,1,1000,SCHOOL OF COMPUTING,0,1,1,2A,2010,1
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2A,2010,1
CS3243,LECTURE 1,28,4,1,1,300,SCHOOL OF COMPUTING,0,1,1,2B,2010,1
CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,2B,2010,1
CS3243,LECTURE 1,31,12,1,1,1000,SCHOOL OF COMPUTING,2,1,1,3A,2010,1
CS3243,LECTURE 1,20,3,1,1,105,SCHOOL OF COMPUTING,2,1,1,3B,2010,1
CS3243,LECTURE 1,4,3,200,1,1202,SCIENCE,0,1,0,1A,2010,2
CS3243,LECTURE 1,30,2,30,1,1000,ENGINEERING,0,1,0,1A,2010,2
CS3243,LECTURE 1,23,39,1,1000,4829,SCHOOL OF COMPUTING,0,1,0,1A,2010,2
CS3243,LECTURE 1,5,8,25,950,1010,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2010,2
CS3243,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1A,2010,2
CS3243,LECTURE 1,1,0,0,0,0,SCIENCE,0,1,0,1B,2010,2
CS3243,LECTURE 1,28,1,100,1,100,ENGINEERING,0,1,0,1B,2010,2
CS3243,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2010,2
CS3243,LECTURE 1,1,0,0,0,0,SCIENCE,2,1,0,2A,2010,2
CS3243,LECTURE 1,27,0,0,0,0,ENGINEERING,2,1,0,2A,2010,2
CS3243,LECTURE 1,16,17,1,1,1991,SCHOOL OF COMPUTING,2,1,0,2A,2010,2
CS3243,LECTURE 1,1,2,1,554,554,UNIVERSITY SCHOLARS PROGRAM,2,1,0,2A,2010,2
CS3243,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2A,2010,2
CS3243,LECTURE 1,1,0,0,0,0,SCIENCE,2,1,0,2B,2010,2
CS3243,LECTURE 1,28,1,570,1,570,ENGINEERING,2,1,0,2B,2010,2
CS3243,LECTURE 1,1,3,1,982,982,SCHOOL OF COMPUTING,2,1,0,2B,2010,2
CS3243,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,2,0,1,2B,2010,2
CS3243,LECTURE 1,30,6,1,1,1000,SCHOOL OF COMPUTING,2,1,1,2C,2010,2
CS3243,LECTURE 1,24,4,1,1,10,SCHOOL OF COMPUTING,2,1,1,3A,2010,2
CS3243,LECTURE 1,20,3,1,1,1,SCHOOL OF COMPUTING,2,1,1,3B,2010,2
CS3243,LECTURE 1,12,1,1,1,1,SCIENCE,0,1,0,1A,2011,2
CS3243,LECTURE 1,30,5,1,1,1000,ENGINEERING,0,1,0,1A,2011,2
CS3243,LECTURE 1,15,32,1,700,3500,SCHOOL OF COMPUTING,0,1,0,1A,2011,2
CS3243,LECTURE 1,8,17,5,1000,1555,UNIVERSITY SCHOLARS PROGRAM,0,1,0,1A,2011,2
CS3243,LECTURE 1,15,1,50,1,50,SCHOOL OF COMPUTING,1,1,0,1A,2011,2
CS3243,LECTURE 1,11,0,0,0,0,SCIENCE,0,1,0,1B,2011,2
CS3243,LECTURE 1,25,1,100,1,100,ENGINEERING,0,1,0,1B,2011,2
CS3243,LECTURE 1,14,0,0,0,0,SCHOOL OF COMPUTING,1,1,0,1B,2011,2
